Lat,Lng,Year,Month,Severity
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-14.97,167.15,2012,,-1
-15.00,166.98,1998,,1
0.22,-176.52,1998,,3
0.80,-176.63,1998,,3
22.23,-159.36,1998,,0
18.38,-154.63,1986,8,3
18.38,-154.63,1987,,3
16.78,-169.51,1998,,0
19.67,-156.03,2008,9,3
19.67,-156.03,2008,7,-1
19.69,156.03,2008,12,0
19.96,155.86,2008,1,0
19.42,155.91,2008,3,0
21.43,-157.79,1996,9,3
21.02,-156.67,1986,11,-1
28.43,178.33,2002,10,2
20.79,-156.99,2009,5,-1
25.42,-170.57,2004,9,-1
20.80,-156.32,1986,,3
20.80,-156.32,1987,,3
28.20,-177.35,2002,9,3
21.00,-156.68,1986,11,-1
21.35,-157.93,1986,,3
27.89,-175.89,2004,9,-1
27.83,-175.83,2002,9,3
21.35,-158.13,2009,8,-1
16.02,146.07,2001,7,1
6.40,-162.40,1998,,3
5.87,-162.07,2002,10,1
5.87,-162.07,2002,9,1
